SFBMM_000820	SFBMM_CONTIG01	76505	77569
SFBMM_000830	SFBMM_CONTIG01	77592	79452
SFBMM_000850	SFBMM_CONTIG01	79565	80356
SFBMM_000860	SFBMM_CONTIG01	80358	80732
SFBMM_000870	SFBMM_CONTIG01	80789	82105
SFBMM_000880	SFBMM_CONTIG01	82242	82739
SFBMM_000890	SFBMM_CONTIG01	82774	83571
SFBMM_000900	SFBMM_CONTIG01	83608	84426
SFBMM_000910	SFBMM_CONTIG01	84441	85364
SFBMM_000960	SFBMM_CONTIG01	85945	86715
SFBMM_000970	SFBMM_CONTIG01	86746	87813
SFBMM_000980	SFBMM_CONTIG01	87877	88437
SFBMM_000990	SFBMM_CONTIG01	88424	89257
SFBMM_001000	SFBMM_CONTIG01	89342	90649
SFBMM_001010	SFBMM_CONTIG01	90659	91549
SFBMM_001020	SFBMM_CONTIG01	91620	93059
SFBMM_001030	SFBMM_CONTIG01	93205	93477
SFBMM_001040	SFBMM_CONTIG01	93655	95040
SFBMM_001050	SFBMM_CONTIG01	95093	95749
SFBMM_001060	SFBMM_CONTIG01	95766	97154
SFBMM_001070	SFBMM_CONTIG01	97207	98613
SFBMM_001080	SFBMM_CONTIG01	98631	99608
SFBMM_001090	SFBMM_CONTIG01	99787	100473
SFBMM_001100	SFBMM_CONTIG01	100473	101876
SFBMM_001110	SFBMM_CONTIG01	101920	102756
SFBMM_001120	SFBMM_CONTIG01	102784	103359
SFBMM_001130	SFBMM_CONTIG01	103377	106886
SFBMM_001140	SFBMM_CONTIG01	106915	107934
SFBMM_001150	SFBMM_CONTIG01	107971	108960
SFBMM_001160	SFBMM_CONTIG01	109063	109611
SFBMM_001170	SFBMM_CONTIG01	109727	111262
SFBMM_001180	SFBMM_CONTIG01	111428	111703
SFBMM_001190	SFBMM_CONTIG01	111749	111988
SFBMM_001200	SFBMM_CONTIG01	112058	112372
SFBMM_001210	SFBMM_CONTIG01	112369	112749
SFBMM_001220	SFBMM_CONTIG01	112864	113106
SFBMM_001230	SFBMM_CONTIG01	113142	113564
SFBMM_001270	SFBMM_CONTIG01	114038	116392
SFBMM_001280	SFBMM_CONTIG01	116492	117949
SFBMM_001290	SFBMM_CONTIG01	117939	118478
SFBMM_001300	SFBMM_CONTIG01	118590	120446
SFBMM_001310	SFBMM_CONTIG01	120509	121483
SFBMM_001320	SFBMM_CONTIG01	121571	122050
SFBMM_001330	SFBMM_CONTIG01	122073	123545
SFBMM_001340	SFBMM_CONTIG01	123826	124920
SFBMM_001350	SFBMM_CONTIG01	125012	126397
SFBMM_001360	SFBMM_CONTIG01	126415	127806
SFBMM_001370	SFBMM_CONTIG01	127918	128838
SFBMM_001380	SFBMM_CONTIG01	128892	129824
SFBMM_001390	SFBMM_CONTIG01	129904	131358
SFBMM_001400	SFBMM_CONTIG01	131355	132002
SFBMM_001410	SFBMM_CONTIG01	132008	132826
SFBMM_001420	SFBMM_CONTIG01	132826	133695
SFBMM_001430	SFBMM_CONTIG01	133805	133978
SFBMM_001440	SFBMM_CONTIG01	134109	134642
SFBMM_001450	SFBMM_CONTIG01	134643	135677
SFBMM_001460	SFBMM_CONTIG01	135694	138132
SFBMM_001470	SFBMM_CONTIG01	138252	138935
SFBMM_001480	SFBMM_CONTIG01	138948	140153
SFBMM_001490	SFBMM_CONTIG01	140207	140371
SFBMM_001500	SFBMM_CONTIG01	140400	140813
SFBMM_001510	SFBMM_CONTIG01	140828	141568
SFBMM_001520	SFBMM_CONTIG01	141537	142088
SFBMM_001530	SFBMM_CONTIG01	142105	142746
SFBMM_001540	SFBMM_CONTIG01	142891	144102
SFBMM_001550	SFBMM_CONTIG01	144208	144357
SFBMM_001560	SFBMM_CONTIG01	144378	144572
SFBMM_001570	SFBMM_CONTIG01	144594	145118
SFBMM_001580	SFBMM_CONTIG01	145144	145572
SFBMM_001590	SFBMM_CONTIG01	145592	146278
SFBMM_001600	SFBMM_CONTIG01	146441	146938
SFBMM_001610	SFBMM_CONTIG01	146963	147322
SFBMM_001620	SFBMM_CONTIG01	147622	151323
SFBMM_001630	SFBMM_CONTIG01	151342	154902
SFBMM_001640	SFBMM_CONTIG01	155040	155423
SFBMM_001650	SFBMM_CONTIG01	155502	155972
SFBMM_001660	SFBMM_CONTIG01	156079	158139
SFBMM_001670	SFBMM_CONTIG01	158155	159348
SFBMM_001680	SFBMM_CONTIG01	159534	159845
SFBMM_001690	SFBMM_CONTIG01	159903	160532
SFBMM_001700	SFBMM_CONTIG01	160559	161185
SFBMM_001710	SFBMM_CONTIG01	161182	161487
SFBMM_001720	SFBMM_CONTIG01	161512	162339
SFBMM_001730	SFBMM_CONTIG01	162363	162641
SFBMM_001740	SFBMM_CONTIG01	162664	163002
SFBMM_001750	SFBMM_CONTIG01	162983	163684
SFBMM_001760	SFBMM_CONTIG01	163703	164134
SFBMM_001770	SFBMM_CONTIG01	164140	164349
SFBMM_001780	SFBMM_CONTIG01	164372	164626
SFBMM_001790	SFBMM_CONTIG01	164647	165015
SFBMM_001800	SFBMM_CONTIG01	165031	165339
SFBMM_001810	SFBMM_CONTIG01	165336	165899
SFBMM_001820	SFBMM_CONTIG01	165923	166108
SFBMM_001830	SFBMM_CONTIG01	166133	166531
SFBMM_001840	SFBMM_CONTIG01	166556	167098
SFBMM_001850	SFBMM_CONTIG01	167127	167483
SFBMM_001860	SFBMM_CONTIG01	167505	168002
SFBMM_001870	SFBMM_CONTIG01	168016	168195
SFBMM_001880	SFBMM_CONTIG01	168208	168648
SFBMM_001890	SFBMM_CONTIG01	168654	169928
SFBMM_001900	SFBMM_CONTIG01	169946	170605
SFBMM_001910	SFBMM_CONTIG01	170592	171335
SFBMM_001920	SFBMM_CONTIG01	171374	171592
SFBMM_001930	SFBMM_CONTIG01	171613	171726
SFBMM_001940	SFBMM_CONTIG01	171747	172115
SFBMM_001950	SFBMM_CONTIG01	172133	172531
SFBMM_001960	SFBMM_CONTIG01	172546	173172
SFBMM_001970	SFBMM_CONTIG01	173226	174170
SFBMM_001980	SFBMM_CONTIG01	174185	174526
SFBMM_001990	SFBMM_CONTIG01	174625	175464
SFBMM_002000	SFBMM_CONTIG01	175440	176300
SFBMM_002010	SFBMM_CONTIG01	176300	177091
SFBMM_002020	SFBMM_CONTIG01	177103	177843
SFBMM_002030	SFBMM_CONTIG01	177955	178389
SFBMM_002040	SFBMM_CONTIG01	178410	178802
SFBMM_002050	SFBMM_CONTIG01	178928	179608
SFBMM_002060	SFBMM_CONTIG01	179615	180127
SFBMM_002070	SFBMM_CONTIG01	180316	181941
SFBMM_002080	SFBMM_CONTIG01	181958	183151
SFBMM_002090	SFBMM_CONTIG01	183158	183466
SFBMM_002100	SFBMM_CONTIG01	183498	184199
SFBMM_002110	SFBMM_CONTIG01	184272	185012
SFBMM_002120	SFBMM_CONTIG01	185321	186181
SFBMM_002130	SFBMM_CONTIG01	186142	187104
SFBMM_002140	SFBMM_CONTIG01	187125	187358
SFBMM_002150	SFBMM_CONTIG01	187364	188464
SFBMM_002160	SFBMM_CONTIG01	188448	189179
SFBMM_002170	SFBMM_CONTIG01	189154	189717
SFBMM_002180	SFBMM_CONTIG01	189733	191088
SFBMM_002190	SFBMM_CONTIG01	191099	191926
SFBMM_002200	SFBMM_CONTIG01	192085	193683
SFBMM_002210	SFBMM_CONTIG01	193744	194388
SFBMM_002220	SFBMM_CONTIG01	194400	197006
SFBMM_002230	SFBMM_CONTIG01	197309	205558
SFBMM_002240	SFBMM_CONTIG01	205717	206937
SFBMM_002250	SFBMM_CONTIG01	206964	207116
SFBMM_002260	SFBMM_CONTIG01	207172	207993
SFBMM_002270	SFBMM_CONTIG01	208127	208291
SFBMM_002280	SFBMM_CONTIG01	208350	209945
SFBMM_002290	SFBMM_CONTIG01	209997	210791
SFBMM_002300	SFBMM_CONTIG01	210825	211520
SFBMM_002310	SFBMM_CONTIG01	211587	212657
SFBMM_002320	SFBMM_CONTIG01	212960	213121
SFBMM_002330	SFBMM_CONTIG01	213178	214170
SFBMM_002340	SFBMM_CONTIG01	214251	214406
SFBMM_002350	SFBMM_CONTIG01	214441	217653
SFBMM_002360	SFBMM_CONTIG01	217891	218235
SFBMM_002370	SFBMM_CONTIG01	218272	220734
SFBMM_002380	SFBMM_CONTIG01	220904	221926
SFBMM_002390	SFBMM_CONTIG01	222045	223082
SFBMM_002400	SFBMM_CONTIG01	223072	224868
SFBMM_002410	SFBMM_CONTIG01	225034	225825
SFBMM_002420	SFBMM_CONTIG01	225826	227619
SFBMM_002430	SFBMM_CONTIG01	227775	229253
SFBMM_002440	SFBMM_CONTIG01	230420	231337
SFBMM_002450	SFBMM_CONTIG01	231384	233456
SFBMM_002460	SFBMM_CONTIG01	233492	234697
SFBMM_002470	SFBMM_CONTIG01	234775	235869
SFBMM_002480	SFBMM_CONTIG01	236512	236739
SFBMM_002490	SFBMM_CONTIG01	236748	238865
SFBMM_002500	SFBMM_CONTIG01	238972	240501
SFBMM_002510	SFBMM_CONTIG01	240519	240806
SFBMM_002530	SFBMM_CONTIG01	240961	241623
SFBMM_002540	SFBMM_CONTIG01	241644	242579
SFBMM_002550	SFBMM_CONTIG01	242747	243136
SFBMM_002560	SFBMM_CONTIG01	243160	243801
SFBMM_002570	SFBMM_CONTIG01	243988	244401
SFBMM_002580	SFBMM_CONTIG01	244534	245781
SFBMM_002590	SFBMM_CONTIG01	245798	246808
SFBMM_002600	SFBMM_CONTIG01	246830	247546
SFBMM_002610	SFBMM_CONTIG01	247530	248159
SFBMM_002620	SFBMM_CONTIG01	248171	249073
SFBMM_002630	SFBMM_CONTIG01	249176	250579
SFBMM_002640	SFBMM_CONTIG01	250650	251120
SFBMM_002650	SFBMM_CONTIG01	251121	251969
SFBMM_002660	SFBMM_CONTIG01	251982	252896
SFBMM_002670	SFBMM_CONTIG01	252952	254022
SFBMM_002680	SFBMM_CONTIG01	254139	255146
SFBMM_002690	SFBMM_CONTIG01	255263	256048
SFBMM_002700	SFBMM_CONTIG01	256112	256468
SFBMM_002710	SFBMM_CONTIG01	256543	257001
SFBMM_002720	SFBMM_CONTIG01	257091	257336
SFBMM_002730	SFBMM_CONTIG01	257488	259035
SFBMM_002740	SFBMM_CONTIG01	259205	260026
SFBMM_002750	SFBMM_CONTIG01	260026	262626
SFBMM_002760	SFBMM_CONTIG01	262726	263586
SFBMM_002770	SFBMM_CONTIG01	263683	263871
SFBMM_002780	SFBMM_CONTIG01	263881	265341
SFBMM_002790	SFBMM_CONTIG01	265353	266471
SFBMM_002800	SFBMM_CONTIG01	266468	267574
SFBMM_002810	SFBMM_CONTIG01	267621	268283
SFBMM_002820	SFBMM_CONTIG01	268316	269437
SFBMM_002830	SFBMM_CONTIG01	269687	271297
SFBMM_002840	SFBMM_CONTIG01	271469	272872
SFBMM_002850	SFBMM_CONTIG01	272916	273179
SFBMM_002860	SFBMM_CONTIG01	273319	273903
SFBMM_002870	SFBMM_CONTIG01	273937	275670
SFBMM_002880	SFBMM_CONTIG01	275761	276837
SFBMM_002890	SFBMM_CONTIG01	276893	277951
SFBMM_002900	SFBMM_CONTIG01	277964	278437
SFBMM_002910	SFBMM_CONTIG01	278421	279068
SFBMM_002920	SFBMM_CONTIG01	279150	280175
SFBMM_002930	SFBMM_CONTIG01	280202	281314
SFBMM_002940	SFBMM_CONTIG01	281407	282660
SFBMM_002950	SFBMM_CONTIG01	282771	283745
SFBMM_002960	SFBMM_CONTIG01	283821	284693
SFBMM_002970	SFBMM_CONTIG01	284694	284993
SFBMM_003020	SFBMM_CONTIG01	285534	286730
SFBMM_003030	SFBMM_CONTIG01	286727	287872
SFBMM_003040	SFBMM_CONTIG01	287979	290219
SFBMM_003050	SFBMM_CONTIG01	290428	291216
SFBMM_003060	SFBMM_CONTIG01	291189	291848
SFBMM_003070	SFBMM_CONTIG01	292090	292623
SFBMM_003080	SFBMM_CONTIG01	292765	295266
SFBMM_003090	SFBMM_CONTIG01	295436	296431
SFBMM_003100	SFBMM_CONTIG01	296415	298613
SFBMM_003110	SFBMM_CONTIG01	298638	299195
SFBMM_003120	SFBMM_CONTIG01	299212	299652
SFBMM_003130	SFBMM_CONTIG01	299645	300355
SFBMM_003140	SFBMM_CONTIG01	300360	300854
SFBMM_003160	SFBMM_CONTIG01	301072	301203
SFBMM_003170	SFBMM_CONTIG01	301299	301424
SFBMM_003180	SFBMM_CONTIG01	301421	301897
SFBMM_003190	SFBMM_CONTIG01	302056	302769
SFBMM_003200	SFBMM_CONTIG01	302803	304041
SFBMM_003210	SFBMM_CONTIG01	304199	306625
SFBMM_003220	SFBMM_CONTIG01	306657	307820
SFBMM_003230	SFBMM_CONTIG01	307832	308545
SFBMM_003240	SFBMM_CONTIG01	309152	312097
SFBMM_003250	SFBMM_CONTIG01	312139	313545
SFBMM_003260	SFBMM_CONTIG01	313711	314979
SFBMM_003270	SFBMM_CONTIG01	314982	316223
SFBMM_003280	SFBMM_CONTIG01	316426	318165
SFBMM_003290	SFBMM_CONTIG01	318426	319418
SFBMM_003300	SFBMM_CONTIG01	319507	320631
SFBMM_003310	SFBMM_CONTIG01	320778	322937
SFBMM_003320	SFBMM_CONTIG01	323040	323936
SFBMM_003330	SFBMM_CONTIG01	324137	325120
SFBMM_003340	SFBMM_CONTIG01	325812	328994
SFBMM_003350	SFBMM_CONTIG01	329073	330317
SFBMM_003360	SFBMM_CONTIG01	330362	331087
SFBMM_003370	SFBMM_CONTIG01	331105	332445
SFBMM_003380	SFBMM_CONTIG01	332471	333244
SFBMM_003390	SFBMM_CONTIG01	333455	335329
SFBMM_003400	SFBMM_CONTIG01	335441	336277
SFBMM_003410	SFBMM_CONTIG01	336354	337448
SFBMM_003420	SFBMM_CONTIG01	337595	338029
SFBMM_003430	SFBMM_CONTIG01	338066	339454
SFBMM_003440	SFBMM_CONTIG01	339429	340040
SFBMM_003450	SFBMM_CONTIG01	340040	340942
SFBMM_003460	SFBMM_CONTIG01	341088	341657
SFBMM_003470	SFBMM_CONTIG01	341814	342125
SFBMM_003480	SFBMM_CONTIG01	342140	342832
SFBMM_003490	SFBMM_CONTIG01	342850	343245
SFBMM_003500	SFBMM_CONTIG01	343281	343745
SFBMM_003510	SFBMM_CONTIG01	343754	344533
SFBMM_003520	SFBMM_CONTIG01	344645	345289
SFBMM_003530	SFBMM_CONTIG01	345258	346985
SFBMM_003540	SFBMM_CONTIG01	347453	350371
SFBMM_003550	SFBMM_CONTIG01	350722	351558
SFBMM_003560	SFBMM_CONTIG01	351604	352605
SFBMM_003570	SFBMM_CONTIG01	352708	355056
SFBMM_003580	SFBMM_CONTIG01	355325	355471
SFBMM_003590	SFBMM_CONTIG01	355476	357239
SFBMM_003600	SFBMM_CONTIG01	357244	357480
SFBMM_003610	SFBMM_CONTIG01	357645	358337
SFBMM_003620	SFBMM_CONTIG01	358351	359787
SFBMM_003630	SFBMM_CONTIG01	359851	360687
SFBMM_003640	SFBMM_CONTIG01	360901	361575
SFBMM_003650	SFBMM_CONTIG01	361550	363352
SFBMM_003660	SFBMM_CONTIG01	363385	363585
SFBMM_003670	SFBMM_CONTIG01	363676	364113
SFBMM_003680	SFBMM_CONTIG01	364194	364511
SFBMM_003690	SFBMM_CONTIG01	364515	365405
SFBMM_003700	SFBMM_CONTIG01	365473	368454
SFBMM_003710	SFBMM_CONTIG01	368644	369639
SFBMM_003720	SFBMM_CONTIG01	369659	370933
SFBMM_003730	SFBMM_CONTIG01	370945	372078
SFBMM_003740	SFBMM_CONTIG01	372054	373124
SFBMM_003750	SFBMM_CONTIG01	373084	374319
SFBMM_003760	SFBMM_CONTIG01	374436	374771
SFBMM_003770	SFBMM_CONTIG01	374865	375056
SFBMM_003780	SFBMM_CONTIG01	375152	375289
SFBMM_003790	SFBMM_CONTIG01	375392	376027
SFBMM_003800	SFBMM_CONTIG01	376056	376883
SFBMM_003810	SFBMM_CONTIG01	376996	377622
SFBMM_003820	SFBMM_CONTIG01	377792	378529
SFBMM_003830	SFBMM_CONTIG01	378536	379921
SFBMM_003840	SFBMM_CONTIG01	379926	380969
SFBMM_003850	SFBMM_CONTIG01	380971	382197
SFBMM_003860	SFBMM_CONTIG01	382199	382630
SFBMM_003870	SFBMM_CONTIG01	382645	383127
SFBMM_003880	SFBMM_CONTIG01	383308	384690
SFBMM_003890	SFBMM_CONTIG01	384709	385020
SFBMM_003900	SFBMM_CONTIG01	385033	385392
SFBMM_003910	SFBMM_CONTIG01	385406	386545
SFBMM_003920	SFBMM_CONTIG01	386570	388354
SFBMM_003930	SFBMM_CONTIG01	388378	389922
SFBMM_003940	SFBMM_CONTIG01	390258	390923
SFBMM_003950	SFBMM_CONTIG01	391010	392161
SFBMM_003960	SFBMM_CONTIG01	392210	393550
SFBMM_003970	SFBMM_CONTIG01	393852	394745
SFBMM_003980	SFBMM_CONTIG01	394959	395525
SFBMM_003990	SFBMM_CONTIG01	395799	396251
SFBMM_004000	SFBMM_CONTIG01	396417	396725
SFBMM_004010	SFBMM_CONTIG01	396804	396962
SFBMM_004020	SFBMM_CONTIG01	397014	397226
SFBMM_004030	SFBMM_CONTIG01	397735	398268
SFBMM_004040	SFBMM_CONTIG01	398765	399193
SFBMM_004050	SFBMM_CONTIG01	399271	400737
SFBMM_004060	SFBMM_CONTIG01	401046	401483
SFBMM_004070	SFBMM_CONTIG01	401485	402819
SFBMM_004080	SFBMM_CONTIG01	403110	404288
SFBMM_004090	SFBMM_CONTIG01	404348	405016
SFBMM_004100	SFBMM_CONTIG01	405171	405323
SFBMM_004110	SFBMM_CONTIG01	405359	405901
SFBMM_004120	SFBMM_CONTIG01	406075	406464
SFBMM_004130	SFBMM_CONTIG01	406579	408654
SFBMM_004140	SFBMM_CONTIG01	408770	409465
SFBMM_004150	SFBMM_CONTIG01	409467	410168
SFBMM_004160	SFBMM_CONTIG01	410183	411415
SFBMM_004170	SFBMM_CONTIG01	411405	412193
SFBMM_004180	SFBMM_CONTIG01	411997	412161
SFBMM_004190	SFBMM_CONTIG01	412193	413203
SFBMM_004200	SFBMM_CONTIG01	413204	414187
SFBMM_004210	SFBMM_CONTIG01	414190	415149
SFBMM_004220	SFBMM_CONTIG01	415313	416272
SFBMM_004230	SFBMM_CONTIG01	416262	417242
SFBMM_004240	SFBMM_CONTIG01	417236	417991
SFBMM_004250	SFBMM_CONTIG01	417963	418982
SFBMM_004260	SFBMM_CONTIG01	419104	420810
SFBMM_004270	SFBMM_CONTIG01	420921	424247
SFBMM_004280	SFBMM_CONTIG01	424351	425550
SFBMM_004290	SFBMM_CONTIG01	425660	426583
SFBMM_004300	SFBMM_CONTIG01	426736	427398
SFBMM_004310	SFBMM_CONTIG01	427400	428758
SFBMM_004320	SFBMM_CONTIG01	428842	430086
SFBMM_004330	SFBMM_CONTIG01	430097	431257
SFBMM_004340	SFBMM_CONTIG01	431274	434354
SFBMM_004350	SFBMM_CONTIG01	434696	435499
SFBMM_004360	SFBMM_CONTIG01	435536	435682
SFBMM_004370	SFBMM_CONTIG01	435666	435965
SFBMM_004380	SFBMM_CONTIG01	436268	436801
SFBMM_004390	SFBMM_CONTIG01	436885	437502
SFBMM_004400	SFBMM_CONTIG01	437524	438696
SFBMM_004410	SFBMM_CONTIG01	438705	440009
SFBMM_004420	SFBMM_CONTIG01	440100	441311
SFBMM_004430	SFBMM_CONTIG01	441449	442684
SFBMM_004440	SFBMM_CONTIG01	442770	443531
SFBMM_004450	SFBMM_CONTIG01	443509	444075
SFBMM_004460	SFBMM_CONTIG01	444391	444669
SFBMM_004470	SFBMM_CONTIG01	444701	445969
SFBMM_004480	SFBMM_CONTIG01	446084	447163
SFBMM_004490	SFBMM_CONTIG01	447160	448458
SFBMM_004500	SFBMM_CONTIG01	448478	448894
SFBMM_004510	SFBMM_CONTIG01	449060	449851
SFBMM_004520	SFBMM_CONTIG01	449877	450587
SFBMM_004530	SFBMM_CONTIG01	450592	451041
SFBMM_004540	SFBMM_CONTIG01	451050	451337
SFBMM_004550	SFBMM_CONTIG01	451371	452081
SFBMM_004560	SFBMM_CONTIG01	452081	452353
SFBMM_004570	SFBMM_CONTIG01	452354	454198
SFBMM_004580	SFBMM_CONTIG01	454220	456310
SFBMM_004590	SFBMM_CONTIG01	456300	457838
SFBMM_004600	SFBMM_CONTIG01	457846	458580
SFBMM_004610	SFBMM_CONTIG01	458629	459417
SFBMM_004620	SFBMM_CONTIG01	459467	459712
SFBMM_004630	SFBMM_CONTIG01	459725	460486
SFBMM_004640	SFBMM_CONTIG01	460519	461277
SFBMM_004650	SFBMM_CONTIG01	461344	461676
SFBMM_004670	SFBMM_CONTIG01	461886	462599
SFBMM_004680	SFBMM_CONTIG01	462640	463641
SFBMM_004690	SFBMM_CONTIG01	463754	464518
SFBMM_004700	SFBMM_CONTIG01	464515	466551
SFBMM_004710	SFBMM_CONTIG01	466657	467961
SFBMM_004720	SFBMM_CONTIG01	468036	468713
SFBMM_004730	SFBMM_CONTIG01	468898	471735
SFBMM_004740	SFBMM_CONTIG01	471827	472729
SFBMM_004750	SFBMM_CONTIG01	472808	473245
SFBMM_004760	SFBMM_CONTIG01	473403	473948
SFBMM_004770	SFBMM_CONTIG01	474064	474300
SFBMM_004780	SFBMM_CONTIG01	474364	475164
SFBMM_004790	SFBMM_CONTIG01	475326	475802
SFBMM_004800	SFBMM_CONTIG01	475807	476361
SFBMM_004810	SFBMM_CONTIG01	476365	477255
SFBMM_004820	SFBMM_CONTIG01	477256	478437
SFBMM_004830	SFBMM_CONTIG01	478467	479108
SFBMM_004840	SFBMM_CONTIG01	479218	479406
SFBMM_004850	SFBMM_CONTIG01	479462	480814
SFBMM_004860	SFBMM_CONTIG01	480886	484065
SFBMM_004870	SFBMM_CONTIG01	484058	487525
SFBMM_004880	SFBMM_CONTIG01	487701	489731
SFBMM_004890	SFBMM_CONTIG01	489800	490444
SFBMM_004900	SFBMM_CONTIG01	490539	491255
SFBMM_004910	SFBMM_CONTIG01	491268	493463
SFBMM_004920	SFBMM_CONTIG01	493466	495460
SFBMM_004930	SFBMM_CONTIG01	495514	496971
SFBMM_004940	SFBMM_CONTIG01	497126	501400
SFBMM_004950	SFBMM_CONTIG01	501490	502071
SFBMM_004960	SFBMM_CONTIG01	502153	502677
SFBMM_004970	SFBMM_CONTIG01	502857	503282
SFBMM_004980	SFBMM_CONTIG01	503561	503941
SFBMM_004990	SFBMM_CONTIG01	503993	504937
SFBMM_005000	SFBMM_CONTIG01	505109	505651
SFBMM_005010	SFBMM_CONTIG01	505931	506971
SFBMM_005020	SFBMM_CONTIG01	507110	508366
SFBMM_005030	SFBMM_CONTIG01	508369	508833
SFBMM_005040	SFBMM_CONTIG01	508848	510008
SFBMM_005050	SFBMM_CONTIG01	510061	510423
SFBMM_005060	SFBMM_CONTIG01	510586	513243
SFBMM_005070	SFBMM_CONTIG01	513432	514829
SFBMM_005080	SFBMM_CONTIG01	514938	515816
SFBMM_005090	SFBMM_CONTIG01	515863	516378
SFBMM_005100	SFBMM_CONTIG01	516529	517320
SFBMM_005110	SFBMM_CONTIG01	517453	518109
SFBMM_005120	SFBMM_CONTIG01	518145	518858
SFBMM_005130	SFBMM_CONTIG01	519004	519537
SFBMM_005140	SFBMM_CONTIG01	519562	520701
SFBMM_005150	SFBMM_CONTIG01	521220	521390
SFBMM_005160	SFBMM_CONTIG01	521618	521737
SFBMM_005170	SFBMM_CONTIG01	521749	521964
SFBMM_005180	SFBMM_CONTIG01	522142	522990
SFBMM_005190	SFBMM_CONTIG01	523183	524703
SFBMM_005200	SFBMM_CONTIG01	525231	527360
SFBMM_005210	SFBMM_CONTIG01	527393	527752
SFBMM_005220	SFBMM_CONTIG01	527908	528255
SFBMM_005230	SFBMM_CONTIG01	528372	528920
